연번,미디어타입,제목,장소명,장소타입,장소설명,영업시간,브레이크타임,휴무일,주소,위도,경도,전화번호,최종작성일
3742,drama,Twelve Nights,럭키크리닝상사,playground,10회에서 '운좋은 드라이클리닝'으로 등장한다. 윤찬(김도완)은 '절친' 천다영(한다솔)과 함께 어머니에게 생일 선물로 받은 니트 스웨터를 이곳에서 드라이클리닝한다.,정보없음,정보없음,정보없음,서울특별시 종로구 창덕궁길 85,37.58131,126.9892,02-743-0778,2022-11-25
3743,drama,Twelve Nights,효자로,playground,"열두밤(열두밤) 1화에서 차현오(신현수)와 한유경(한승연, 카라 출신)의 세 번째 운명적인 만남이 펼쳐진다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 효자로 37,37.57934,126.9738,02-2148-1114,2022-11-25
3744,drama,Twelve Nights,남산공원,playground,4회에서는 절친 강석(김영준)과 이 곳을 거닐며 서울에 머물기로 한 차현오(신현수)와 강석이 찾아온다. 강석은 여자들과도 1년이 지나면 서울에서 다시 만나기로 약속했기 때문에 현오의 상황을 잘 알고 있다고 말한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 삼일대로 231,37.551068,126.990858,02-3783-5900,2022-11-25
3745,drama,Twelve Nights,명동역,station,4회에서 차현오(신현수)는 명동에서 식사와 오후 시간을 보낸 후 이 역 6번 출구에서 친구 박선주(한지은)에게 작별 인사를 한다.,매일 05시 - (익일) 01시,정보없음,연중무휴,서울특별시 중구 퇴계로 126,37.56095,126.9863,02-6110-4241,2022-11-25
3746,drama,Moment at Eighteen,도곡역,station,"이별 후 아침, 최준우(옹성우)와 유수빈(김향기)은 등교길에 같은 신호등에서 만난다.",매일 05시 - (익일) 01시,정보없음,연중무휴,서울특별시 강남구 남부순환로 2814,37.490831,127.05538,02-6110-3441,2022-11-25
3747,drama,Moment at Eighteen,양재천,playground,1회에서 최준우(옹성우)는 이 곳에서 자전거를 탄다.이 다리와 2번 다리 사이의 강을 따라 학교로 이동합니다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 대치동 양재천,37.470194,127.03079,02-3423-6255,2022-11-25
3748,drama,Moment at Eighteen,영동대로,playground,3화 마지막 장면에서 최준우(옹성우)는 이 거리의 오솔길을 건너 유수빈(김향기)을 만난다. 앞으로 비에 젖지 말라고 하고 천둥소리가 들리고 그녀를 보호하기 위해 달려갑니다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 삼성동,37.51369,127.0605,,2022-11-25
3749,drama,Moment at Eighteen,중앙대학교사범대학부속고등학교,playground,"13, 16회에서 이 학교로 이어지는 긴 오솔길은 고등학교 입구로 등장한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 강남구 선릉로 207,37.49196,127.0522,02-579-4005,2022-11-25
3750,drama,Moment at Eighteen,노량진로26길 아파트,stay,드라마에서 최준우(옹성우)가 사는 집으로 나온다,매일 00시 - 24시,정보없음,연중무휴,서울특별시 동작구 노량진로28길 48-26,37.51086,126.9545,02-820-1114,2022-11-25
3751,drama,Moment at Eighteen,곤밥,restaurant,13회에서 결(강기영)이 제자 최준우(옹성우)를 데리고 이 식당에서 점심을 먹으러 간다.,월-토 16시 - 24시,정보없음,일요일,서울특별시 마포구 토정로 105,37.54516,126.92256,02-336-5157,2022-11-25
3752,drama,Moment at Eighteen,환일고등학교,playground,드라마 안에서 주인공들이 다니는 천봉고등학교'로 등장한다,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 환일길 47,37.55352,126.9621,02-390-7205,2022-11-25
3753,drama,Moment at Eighteen,반포대교,playground,최준우(옹성우) 자전거를 타고 2화에서 이 다리를 건너 아버지의 집으로 향한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 반포동 반포대교,37.512187,126.9976,02-2155-6114,2022-11-25
3754,drama,Moment at Eighteen,CU 방배지인점,store,1회에서 최준우(옹성우)가 아르바이트를 신청하기 위해 이 편의점에 온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 서초구 방배로43길 37,37.49534,126.9864,02-532-1962,2022-11-25
3755,drama,Moment at Eighteen,마를리,cafe,1회에서 유수빈(김향기)은 친구들과 방과 후 카페에 찾아와 친구들과 수다를 떨고 있다.,매일 09시 - 23시,정보없음,연중무휴,서울특별시 성동구 연무장길 47,37.54269,127.0547,02-467-0303,2022-11-25
3756,drama,Moment at Eighteen,동호대교,playground,1회에서 최준우(옹성우)가 탄 트럭이 이 다리를 건너는 모습이 보인다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성동구 옥수동,37.535804,127.02145,02-2204-7900,2022-11-25
3757,drama,Moment at Eighteen,무니,cafe,"여기는 최준우(옹성우)와 유수빈(김향기)는 12회에서 두 사람은 데이트를 위해 이 카페 옥상에 왔는데, 준우가 키스를 하려고 하자 수빈의 아버지가 전화를 한다.",매일 11시 - 22시,정보없음,연중무휴,서울특별시 용산구 신흥로20길 37,37.547168,126.983921,02-565-1592,2022-11-25
3758,drama,Moment at Eighteen,평창동 맨션 446-14,stay,마휘영(신승호)의 집으로 나온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 평창32길 17,37.612821,126.97644,02-2148-1114,2022-11-25
3759,drama,Moment at Eighteen,삼경빌딩,playground,12회에서 그는 그녀에게 이혼을 요구하지만 그녀는 이를 거절한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 필동로 53 라비두스 별관 3층/루프탑,37.556741,126.99589,02-2265-7000,2022-11-25
3760,drama,The Fiery Priest,유정한우소곱창,restaurant,김성균과 금새록이 함께 곱창을 먹은 장소,"월-목 16시 - (익일) 03시, 금-토 15시 - (익일) 03시, 일 16시 - 22시",정보없음,연중무휴,서울특별시 노원구 노해로85길 10-2 ,37.655742,127.065328,02-932-7150,2022-11-18
3761,drama,The Fiery Priest,망원한강공원,playground,5화에서 김해일(김남길)은 국정원 시절 동료였던 성산대교 근처 공원에서 만난다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 마포나루길 467,37.55347,126.89816,02-3780-0601,2022-11-25
3762,drama,The Fiery Priest,CJ ENM,playground,"이영준 신부(정동환)의 장례식을 마치고 돌아오는 길, 김해일(김남길)은 6화에서 교회 동료들에게 이 건물 앞에 내려달라고 부탁한다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 상암산로 66,37.578581,126.89189,02-371-5501,2022-11-25
3763,drama,The Fiery Priest,CU 서교보석점,store,이곳은 드라마에서 김해일(김남길)과 박경선(이하늬)의 동네 편의점 'TQ24 플러스'로 등장한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵로8길 27,37.55322,126.9138,02-332-1795,2022-11-25
3764,drama,The Fiery Priest,드림타워,playground,11회에서 김성균과 서승아(금새록)가 이 건물 앞에서 그를 내려주는 모습이 그려졌다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 마포구 월드컵북로56길 19,37.58222,126.8883,,2022-11-25
3765,drama,The Fiery Priest,카페 웍소베러 잔다리 (구 카페 요호) ,cafe,김성균이 김남길에게 커피를 사준 카페,매일 08시 - 23시,정보없음,연중무휴,서울특별시 마포구 잔다리로 88,37.555202,126.915761,02-336-0150,2022-11-18
3766,drama,The Fiery Priest,화수목,restaurant,이하늬가 한주그룹 김건용을 만난 중식당,매일 11시 30분 - 22시,정보없음,연중무휴,서울특별시 마포구 창전로 70 ,37.5485541,126.933033,02-3142-3611,2022-11-18
3767,drama,The Fiery Priest,운산,restaurant,13회에서 정동자(정영주)와 강석태(김형묵)가 이곳에서 만난다.,매일 11시 30분 - 22시,15시 - 17시 30분,연중무휴,서울특별시 영등포구 여의공원로 101,37.529282,126.92486,02-780-6333,2022-11-25
3768,drama,The Fiery Priest,차이룡,restaurant,태국 청년 안창환이 근무하던 중식당,월-토 10시 - 22시,정보없음,일요일,서울특별시 영등포구 영등포로36길 8,37.519404,126.903561,02-2678-6443,2022-11-18
3769,drama,The Fiery Priest,국회의사당,playground,14회에서 구대영(김성균)이 아버지 이(정동환)의 죽음에 연루된 사람들의 네트워크와 그 배경을 간략하게 소개할 때 박원무 의원(한기중)이 이 건물 앞에서 타격하는 모습이 보인다.,평일 09시 - 18시,정보없음,"주말, 공휴일",서울특별시 영등포구 의사당대로 1,37.531847,126.91411,02-6788-2114,2022-11-25
3770,drama,The Fiery Priest,클럽메카,playground,이 나이트 클럽은 열혈 사제 25-27 화에서 나이트 클럽 'Rising Moon'으로 등장합니다. 시민들의 부패와 착취가 만연한 가상의 구담구 권력 피라미드의 중심이자 사제 김해일(김남길)을 중심으로 부적합한 팀이 이곳에 온다.,주말 20시 - (익일) 06시,정보없음,평일,서울특별시 용산구 녹사평대로 140 크라운호텔 지하1층,37.531482,126.99078,,2022-11-25
3771,drama,The Fiery Priest,서강껍데기 이촌점,restaurant,37회에서 이중권(김민재)이 부하들과 이 식당에서 만난다.,매일 11시 30분 - 24시,정보없음,연중무휴,서울특별시 용산구 이촌로 9,37.530776,126.95487,02-701-8439,2022-11-25
3772,drama,The Fiery Priest,고바우,playground,김남길의 단골 술집으로 나온 기사식당,월-토 07시 - 21시,정보없음,일요일,서울특별시 용산구 이촌로2가길 25,37.528621,126.954434,02-716-2740,2022-11-18
3773,drama,The Fiery Priest,서울혁신파크,playground,지하에 5000억이 숨겨져 있던 대범무역,평일 09시 - 18시,정보없음,주말,서울특별시 은평구 통일로 684,37.608576,126.933848,02-389-7512,2022-11-18
3774,drama,The Fiery Priest,비토가사진관,playground,이영준(정동환)의 목격자 중 한 명으로  9화에서 사건이 벌어지고 있는 곳에서 김해일(김남길)과 그의 새 동료 구대영(김성균)이 그녀와 이야기를 나누기 위해 이곳에 온다.,화-일 09시 30분 - 18시 ,정보없음,월요일,서울특별시 종로구 창덕궁5길 8,37.58318,126.98929,0507-1407-1093,2022-11-25
3775,drama,The Fiery Priest,평창동북악정 본관,restaurant,김남길과 김성균의 첫 공조 때 식사한 식당,매일 11시 - 22시,정보없음,연중무휴,서울특별시 종로구 평창동 평창36길 6,37.611288,126.977768,02-394-2340,2022-11-18
3776,drama,The Fiery Priest,중림동약현성당,playground,열혈사제에서 구담성당으로 나온 성당,매일 00시 - 24시,정보없음,연중무휴,서울특별시 중구 청파로 447-1,37.559115,126.96744,02-362-1891,2022-11-18
3777,drama,My Sassy Girl,경복궁,playground,4회에서 궁궐 정원을 산책하는 모습. 혜명과 현우는 자기 소개를 하지만 곧 인사를 하고 자리에서 일어나 서로를 알아보다가 왕자가 서로 아는지 묻는 말에 직접 말다툼을 한다.,"수-월 09시 - 17시 (11월-2월), 수-월 09시 - 18시 (3-5월, 9-10월), 수-월 09시 - 18시 30분 (6-8월)",정보없음,화요일(공휴일인 경우 다음날 휴무),서울특별시 종로구 사직로 161,37.5806736,126.976952,02-3700-3900,2022-11-25
3778,drama,Glory Jane,주한앙골라대사관저,playground,1회에서 김영광(안도규)의 아버지인 김인배(김인배)가 차를 몰고 집으로 가는 장면이 나온다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 성북구 선잠로2길 211,37.59926,127.0012,02-2241-3114,2022-11-25
3779,drama,Soul Mechanic,르챔버,restaurant,인동혁(태인호)은 2화에서 은강병원 원장과 술자리에 초대된다.,"평일 19시 - (익일) 03시, 주말 19시 - (익일) 04시",정보없음,연중무휴,서울특별시 강남구 도산대로55길 42,37.526234,127.0411,02-6337-2014,2022-11-25
3780,drama,Soul Mechanic,서울중앙지방법원,playground,차동일(김동영) 4화(전편 2)에서 경찰 사칭 혐의로 재판을 받았지만 정신상태를 이유로 무죄를 선고받았다.,평일 09시 - 18시,정보없음,주말,서울특별시 서초구 서초중앙로 157,37.496068,127.01148,02-530-1114,2022-11-25
3781,drama,Soul Mechanic,소바식당 성수점,restaurant,"지선과 친구인 한우주(정소민)는 이곳에 자주 와서 위로를 받고, 가끔 사람을 데려오기도 한다. 1화에서 연극 후배 두 명을 데리고 간식을 먹는다.",매일 11시 - 21시,15시 - 17시,연중무휴,서울특별시 성동구 연무장7가길 6,37.543004,127.054993,02-6339-1552,2022-11-25
3782,drama,Soul Mechanic,키나,restaurant,한우주(정소민)가 치료받는 '지영원 정신과'로 등장한다.,"화-금 11시 30분 - 21시 30분, 주말 11시 - 21시",정보없음,월요일,서울특별시 성북구 선잠로 46,37.59643,126.997,0507-1341-4580,2022-11-25
3783,drama,Soul Mechanic,한강철교 보행육교,playground,한우주(정소민)는 진료소에서 지영원(박예진)에게 폭언을 퍼부은 후 목적 없이 계속 걸어가다 결국 이 고가도로에 이르게 된다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 송파구 신천동 262-3,37.52368,127.1019,02-2199-8606,2022-11-25
3784,drama,Soul Mechanic,서강대교,playground,7화에서 이 다리 위의 차 앞에서 이시준(신하균)이 도움을 주기 위해 돌진한다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,02-120,2022-11-25
3785,drama,Soul Mechanic,이랜드크루즈,playground,9화(전체 5화) 회상회에서는 이시준(신하균)이 환자와 데이트를 하러 왔다.,"화-금,일 14시 - 21시, 토 14시 - 22시",정보없음,월요일,서울특별시 영등포구 여의동로 280,37.5290674,126.936218,02-6291-6900,2022-11-25
3786,drama,Soul Mechanic,녹사평 육교,playground,6화에서 이시준(신하균)은 자신의 달리기 중 하나로 이 육교를 건넌다.,매일 00시 - 24시,정보없음,연중무휴,서울특별시 용산구 녹사평대로 195,37.534758,126.98656,02-6311-6291,2022-11-25
3787,drama,Soul Mechanic,가톨릭대학교 은평성모병원,playground,1화(풀 1화)에서 정신과 의사 이시준(신하균)이 근무하는 은강병원의 배경이다.,"평일 08시 30분 - 17시, 주말 08시 30분 - 17시",12시 - 13시 30분,연중무휴,서울특별시 은평구 통일로 1021,37.6421661,126.918376,1811-7755,2022-11-25
3788,drama,Soul Mechanic,대학로11길,playground,"1회에서 환자 차동일(김동영)이 '경찰관'으로서 이시준(신하균) 박사와 함께 이 거리를 순찰한다. 동일은 술에 취한 남자가 벽에 소변을 보는 것을 발견하고, 그를 막으려 한다. 술에 취한 남성은 결국 자신이 취하지 않았다고 주장하며 골목식당(19-6번)에 기댄다.",매일 00시 - 24시,정보없음,연중무휴,서울특별시 종로구 대학로11길 13,37.582193,127.00092,02-2148-1114,2022-11-25
